OID_,long,lat,hl_link,domain,END_X,END_Y,START_X,START_Y,start_DomLoc,end_DomLoc,FlowDir,multInt,flag,poi_id,flowpath_id,order_,TopWdth,TopWdthCC,nex_id
556,-66.965638697867576,18.026303829058520,PRVI556,PRVI,-66.965003409600001,18.025942342299999,-66.970118011300002,18.034142277899999,o,i,1,0,,532,wb-1267,1.000000000000000,4.702350068882250,14.107050206646701,nex-1268
557,-66.977076812544851,18.029027976260124,PRVI557,PRVI,-66.977423943600002,18.029005287800000,-66.972521012000001,18.032361277400000,o,i,1,0,,577,wb-3478,1.000000000000000,3.115555555555560,9.346666666666669,nex-1034
558,-65.910787890848439,17.994420727534589,PRVI558,PRVI,-65.899692280599993,17.989563548400000,-65.922180087499996,17.989362348000000,o,i,1,0,,597,wb-1350,1.000000000000000,4.096909252456130,12.290727757368400,nex-1351
559,-67.129860954119692,18.109930433542729,PRVI559,PRVI,-67.132848946099998,18.116306816200002,-67.125759644799999,18.106542696799998,o,i,1,0,,636,wb-2092,1.000000000000000,3.115555555555560,9.346666666666669,nex-2093
560,-65.733343994329857,18.206350447215414,PRVI560,PRVI,-65.729551631700005,18.191644943899998,-65.731398832799997,18.219775418800001,o,i,1,1,,610,wb-804,1.000000000000000,6.910348302550700,20.731044907652102,nex-805
561,-66.181357048389032,18.421371390377431,PRVI561,PRVI,-66.173265428799994,18.421355957199999,-66.197863399599996,18.404466043599999,o,i,1,0,,651,wb-960,1.000000000000000,5.736235970493650,17.208707911481000,nex-961
562,-66.137997011153118,18.379174028158900,PRVI562,PRVI,-66.137705808800007,18.379279787100000,-66.142093373600005,18.375986855899999,o,i,1,0,,679,wb-2042,1.000000000000000,3.115555555555560,9.346666666666669,nex-2043
563,-66.571948042667998,18.013256072709623,PRVI563,PRVI,-66.572004088300005,18.013198478000000,-66.571903688399999,18.021117280300000,o,i,1,0,,6,wb-284,1.000000000000000,6.373522948521520,19.120568845564499,tnx-1000000281
564,-65.655429061501934,18.239848733832048,PRVI564,PRVI,-65.655271542999998,18.239370225799998,-65.661478345000006,18.244755827300001,o,i,1,0,,12,wb-5808,1.000000000000000,3.115555555555560,9.346666666666669,nex-1045
565,-67.122464622943937,18.118327735336777,PRVI565,PRVI,-67.122066300100002,18.119202241200000,-67.104547573700003,18.110307480500001,o,i,1,0,,26,wb-1147,1.000000000000000,5.127622326885980,15.382866980657900,nex-1148
566,-66.243524285617241,18.395257107929240,PRVI566,PRVI,-66.244620667000007,18.394686703500000,-66.242067726599998,18.396573062400002,o,i,1,0,,31,wb-1760,1.000000000000000,3.858495218890280,11.575485656670800,nex-1761
567,-67.172602823461489,18.136786162051806,PRVI567,PRVI,-67.176131676400004,18.136604171500000,-67.171871171999996,18.136754067399998,o,i,1,0,,32,wb-1030,1.000000000000000,3.115555555555560,9.346666666666669,nex-1031
568,-66.079443928894136,18.395017360362942,PRVI568,PRVI,-66.076176475699995,18.404417800699999,-66.081906343900002,18.390255596500001,o,i,1,0,,35,wb-764,1.000000000000000,4.768017714481170,14.304053143443500,nex-765
569,-67.153286388655886,17.958694547715254,PRVI569,PRVI,-67.157749801099996,17.957543319199999,-67.144181196999995,17.966609055399999,o,i,1,0,,136,wb-229,1.000000000000000,3.115555555555560,9.346666666666669,tnx-1000000073
570,-65.767296009603115,18.389696272365143,PRVI570,PRVI,-65.766958980100000,18.390458801600001,-65.769260580799994,18.388445801000000,o,i,1,0,,77,wb-5561,1.000000000000000,3.115555555555560,9.346666666666669,nex-1471
571,-67.163280379186119,18.112799333822238,PRVI571,PRVI,-67.163664672199999,18.114426498499999,-67.165801806100006,18.106918496300000,o,i,1,0,,141,wb-5312,1.000000000000000,3.115555555555560,9.346666666666669,nex-1964
572,-67.142027280434604,18.126497136333796,PRVI572,PRVI,-67.141266009299997,18.128177098700000,-67.143181466100003,18.124106901699999,o,i,1,0,,91,wb-5508,1.000000000000000,3.115555555555560,9.346666666666669,nex-347
573,-67.140963523647656,18.292975402193122,PRVI573,PRVI,-67.143718689799996,18.287467853700001,-67.136921536900005,18.296903578399998,o,i,1,0,,61,wb-823,1.000000000000000,3.414431748266560,10.243295244799700,nex-824
574,-66.927206425635973,17.980765869449385,PRVI574,PRVI,-66.918326663200006,17.981123737099999,-66.931060331699996,17.980852329600001,o,i,1,0,,65,wb-955,1.000000000000000,4.444344219544110,13.333032658632300,nex-956
575,-65.704085742263146,18.348908004800649,PRVI575,PRVI,-65.703683559900000,18.349491457300001,-65.706920560800000,18.347179189900000,o,i,1,0,,66,wb-2972,1.000000000000000,3.660456221837870,10.981368665513600,nex-829
576,-67.114016644352603,18.378393578500891,PRVI576,PRVI,-67.115192958600005,18.377202753300001,-67.107830459499993,18.379778377099999,o,i,1,0,,68,wb-735,1.000000000000000,6.714643837933780,20.143931513801299,nex-736
577,-65.797416772665883,18.171349162334025,PRVI577,PRVI,-65.794758851500006,18.172300203799999,-65.801097586599994,18.161375133899998,o,i,1,0,,72,wb-5575,1.000000000000000,4.074175340269460,12.222526020808401,nex-510
578,-65.660553696196075,18.342496731638903,PRVI578,PRVI,-65.660831946599998,18.344787656600001,-65.659353745900006,18.330719252500000,o,i,1,0,,156,wb-5231,1.000000000000000,3.649246884975120,10.947740654925401,nex-1432
579,-67.012641420165380,18.027060315381277,PRVI579,PRVI,-67.014058424599995,18.023126074000000,-67.011120223800006,18.031555543200000,o,i,1,0,,108,wb-945,1.000000000000000,4.410094490627250,13.230283471881700,nex-784
580,-66.280933747194638,18.436922271145932,PRVI580,PRVI,-66.272527610599994,18.431500124199999,-66.280997139400000,18.437282873699999,o,i,1,0,,130,wb-1554,1.000000000000000,3.145054155615230,9.435162466845700,nex-1555
581,-65.870761886851540,18.049991087718581,PRVI581,PRVI,-65.870589206000005,18.050206500100000,-65.874603073900005,18.048659299600001,o,i,1,0,,179,wb-1165,1.000000000000000,4.007440734414180,12.022322203242499,nex-592
582,-66.704103179917752,18.418242915178439,PRVI582,PRVI,-66.703380308700005,18.419493996100002,-66.703845335899999,18.416859994300001,o,i,1,0,,183,wb-1077,1.000000000000000,9.024530582575260,27.073591747725800,nex-1078
583,-66.862816201906128,17.957043837603067,PRVI583,PRVI,-66.862649910200005,17.955287256399998,-66.862559576899997,17.958393857299999,o,i,1,0,,203,wb-2795,1.000000000000000,3.831591365723730,11.494774097171200,tnx-1000000197
584,-66.267808042107390,18.420680135479927,PRVI584,PRVI,-66.263782642099997,18.421165312999999,-66.270963735899997,18.419052268500000,o,i,1,0,,220,wb-2383,1.000000000000000,3.258680165699770,9.776040497099309,nex-2384
585,-67.228746911540668,18.364557592458993,PRVI585,PRVI,-67.235220898500003,18.368433571800001,-67.227325029100001,18.348580832800000,o,i,1,1,,166,wb-841,1.000000000000000,5.760638387242470,17.281915161727401,nex-842
586,-66.782560299618069,18.017706996480740,PRVI586,PRVI,-66.783454553499993,18.015010141899999,-66.783370153700005,18.031666546800000,o,i,1,0,,234,wb-2748,1.000000000000000,3.663195587034090,10.989586761102300,nex-451
587,-65.740941073072008,18.208656765797173,PRVI587,PRVI,-65.739413968299999,18.205755614600001,-65.741127169099997,18.217382551299998,o,i,1,0,,160,wb-1337,1.000000000000000,3.179611473950890,9.538834421852670,nex-1338
588,-67.156621630583743,17.965340821821542,PRVI588,PRVI,-67.159370454699996,17.958594616300001,-67.147361664900004,17.980025059300001,o,i,1,0,,244,wb-183,1.000000000000000,4.192064055267820,12.576192165803500,tnx-1000000072
589,-65.789018573348415,18.379648209197569,PRVI589,PRVI,-65.790726653999997,18.382316665499999,-65.788425986500002,18.378523264500000,o,i,1,0,,245,wb-4850,1.000000000000000,3.115555555555560,9.346666666666669,nex-541
590,-67.129977328191103,18.099590814664396,PRVI590,PRVI,-67.134797930900007,18.104952965999999,-67.129145542600000,18.098475566200001,o,i,1,0,,177,wb-512,2.000000000000000,9.050520404088241,27.151561212264699,nex-513
591,-66.899752241472754,17.995884715906982,PRVI591,PRVI,-66.916981452499996,17.990549401399999,-66.883068344300000,18.001860076100002,o,i,1,0,,254,wb-419,2.000000000000000,9.915466782518569,29.746400347555699,nex-420
592,-65.675430055752429,18.225314242558284,PRVI592,PRVI,-65.658373743699997,18.224632354800001,-65.688725219899993,18.233581423600000,o,i,1,1,,261,wb-859,1.000000000000000,5.843309600654520,17.529928801963599,nex-860
593,-66.007861838453039,18.349951529539510,PRVI593,PRVI,-66.007121199300002,18.351205327900001,-66.020156857399996,18.347962251700000,o,i,1,0,,264,wb-1508,1.000000000000000,4.526284455804480,13.578853367413400,nex-1509
594,-67.199602332881341,18.297653795086603,PRVI594,PRVI,-67.200457219900002,18.292518616799999,-67.200241486600007,18.301142219300001,o,i,1,0,,269,wb-2665,1.000000000000000,3.115555555555560,9.346666666666669,tnx-1000000016
595,-67.009594242780054,18.027775119026558,PRVI595,PRVI,-67.009460156700001,18.032743543599999,-67.011553957199993,18.024919741200002,i,o,1,0,,270,wb-169,1.000000000000000,3.115555555555560,9.346666666666669,tnx-1000000129
596,-65.466932114825227,18.140861059490362,PRVI596,PRVI,-65.467380083300000,18.143328200700001,-65.466550749500001,18.131271730500000,o,i,1,0,,283,wb-1798,1.000000000000000,3.115555555555560,9.346666666666669,nex-1799
597,-65.541279431700389,18.082908960879877,PRVI597,PRVI,-65.540828771600005,18.082515781600002,-65.542079572099993,18.089011983500001,o,i,1,0,,305,wb-4614,1.000000000000000,3.115555555555560,9.346666666666669,nex-2474
598,-66.237654125537404,18.386440870449860,PRVI598,PRVI,-66.238153525300007,18.386034059400000,-66.238962192299994,18.391074594199999,o,i,1,0,,344,wb-4575,1.000000000000000,3.115555555555560,9.346666666666669,nex-598
599,-65.952168183914523,18.369044391985142,PRVI599,PRVI,-65.950889350099999,18.373572709299999,-65.951064836499995,18.368321258800002,o,i,1,0,,349,wb-1220,1.000000000000000,3.116936047660850,9.350808142982540,nex-1221
600,-66.708769700860955,18.417185851146144,PRVI600,PRVI,-66.705245090500000,18.419402486700001,-66.710886935900007,18.415393581299998,o,i,1,0,,350,wb-389,2.000000000000000,13.817212282813699,41.451636848441197,nex-390
601,-67.112649893377863,18.269949707313174,PRVI601,PRVI,-67.112720633099997,18.270178660599999,-67.107766190899994,18.264884210100000,o,i,1,0,,360,wb-2596,1.000000000000000,3.241088165476480,9.723264496429451,nex-406
602,-65.680880204557752,18.353573138989248,PRVI602,PRVI,-65.677908352100005,18.355791992899999,-65.682543753399997,18.352204791799998,o,i,1,0,,398,wb-659,1.000000000000000,5.378050593342370,16.134151780027100,nex-660
603,-66.028875267879243,18.409016435759952,PRVI603,PRVI,-66.028565661200005,18.416479071700000,-66.029004927900004,18.407697269100002,o,i,1,0,,410,wb-1790,1.000000000000000,3.986269543608570,11.958808630825700,nex-1791
604,-65.865802695937646,18.009145393944834,PRVI604,PRVI,-65.866825004099994,18.006329353900000,-65.865790603799994,18.009315488100000,o,i,1,0,,415,wb-2505,1.000000000000000,3.475228044274220,10.425684132822701,tnx-1000000535
605,-67.151787810558972,18.179178982024439,PRVI605,PRVI,-67.161291072699996,18.184296185699999,-67.145154667599996,18.179217117800000,o,i,1,1,,424,wb-680,1.000000000000000,5.754934851670400,17.264804555011199,nex-681
606,-67.139147170105787,18.213917707136545,PRVI606,PRVI,-67.140750866800005,18.214099994700000,-67.135027065100005,18.212960194499999,o,i,1,0,,427,wb-2475,1.000000000000000,3.115555555555560,9.346666666666669,nex-795
607,-66.005582408701173,18.340842596009054,PRVI607,PRVI,-66.005385064199999,18.340647595699998,-66.010467720999998,18.342593583700001,o,i,1,0,,434,wb-1524,1.000000000000000,3.115555555555560,9.346666666666669,nex-1525
608,-65.851780660848760,18.373877195776004,PRVI608,PRVI,-65.851807206100005,18.377588796500000,-65.850991405499997,18.358337457499999,o,i,1,0,,367,wb-1097,1.000000000000000,4.753014151468230,14.259042454404700,nex-1098
609,-67.153857979761938,18.142482618977738,PRVI609,PRVI,-67.152652469299994,18.143710307300001,-67.157467870700003,18.139709172700002,o,i,1,0,,381,wb-2932,1.000000000000000,3.115555555555560,9.346666666666669,nex-2933
610,-67.128009859767189,18.394945514424023,PRVI610,PRVI,-67.143970952299995,18.399893913700001,-67.126120398799998,18.395410381400001,o,i,1,0,,437,wb-684,1.000000000000000,5.218436660556060,15.655309981668200,nex-685
611,-65.781219130958107,18.216233697027519,PRVI611,PRVI,-65.777230246800002,18.212253015900000,-65.784275249100006,18.219917951300001,o,i,1,0,,446,wb-503,2.000000000000000,9.909133102370911,29.727399307112702,nex-504
612,-67.138965805627379,17.959793143338970,PRVI612,PRVI,-67.137676261600006,17.958717919800002,-67.142743796500000,17.962955454300001,o,i,1,0,,458,wb-4008,1.000000000000000,3.115555555555560,9.346666666666669,nex-1102
613,-67.005938522944462,18.029473118189912,PRVI613,PRVI,-67.004645621799995,18.027675742200000,-67.006410895299993,18.031912199600001,o,i,1,0,,461,wb-796,1.000000000000000,3.115555555555560,9.346666666666669,nex-797
614,-65.882751231983718,18.380642386337115,PRVI614,PRVI,-65.883051682399994,18.380544796799999,-65.880981215099993,18.380686263600001,o,i,1,0,,465,wb-3981,1.000000000000000,3.115555555555560,9.346666666666669,nex-2552
615,-67.157620618196916,18.144433842048215,PRVI615,PRVI,-67.156818870600006,18.145753374500000,-67.160439005000001,18.142486173399998,o,i,1,0,,487,wb-330,1.000000000000000,3.115555555555560,9.346666666666669,nex-331
616,-67.137067865589472,18.095219801952339,PRVI616,PRVI,-67.138311140100001,18.097002575000001,-67.135500663100004,18.087057357599999,o,i,1,0,,505,wb-1111,1.000000000000000,4.979147455535700,14.937442366607099,nex-1112
617,-67.175163919079580,18.144298271947719,PRVI617,PRVI,-67.175708676400006,18.145411307400000,-67.174067075899998,18.142606973300001,o,i,1,0,,529,wb-3711,1.000000000000000,3.115555555555560,9.346666666666669,nex-1642
618,-66.157436778984106,17.962960748040132,PRVI618,PRVI,-66.165222761899997,17.952798333400001,-66.154823292399996,17.973811872999999,o,i,1,0,,561,wb-891,1.000000000000000,6.221546904144160,18.664640712432501,tnx-1000000461
619,-65.836028496517883,18.375541428094493,PRVI619,PRVI,-65.834215800600006,18.375491396200001,-65.839706469000006,18.376325262999998,o,i,1,0,,565,wb-3526,1.000000000000000,3.115555555555560,9.346666666666669,nex-1928
620,-66.977336794857138,18.029733244393753,PRVI620,PRVI,-66.977423943600002,18.029005287800000,-66.977328013499999,18.034939544699998,o,i,1,0,,570,wb-1033,1.000000000000000,5.029868410779610,15.089605232338799,nex-1034
621,-67.122231784868916,17.963545884734856,PRVI621,PRVI,-67.123738257300005,17.959828520399999,-67.120797732699998,17.974413677800001,o,i,1,0,,578,wb-2232,1.000000000000000,3.461691311766300,10.385073935298900,nex-1305
622,-65.791278687461443,18.185231714372151,PRVI622,PRVI,-65.786788249200001,18.180133606300000,-65.797291852599997,18.192027342900001,o,i,1,0,,592,wb-3415,1.000000000000000,3.372377669863220,10.117133009589701,nex-1131
623,-67.171069716793966,18.077110614363392,PRVI623,PRVI,-67.173484874600007,18.074485353299998,-67.170225673700003,18.081373888700000,o,i,1,0,,594,wb-3399,1.000000000000000,3.115555555555560,9.346666666666669,nex-1336
624,-66.642829423638943,18.005216261321436,PRVI624,PRVI,-66.640245309099996,18.001948273600000,-66.644837710600001,18.007597141900000,o,i,1,0,,599,wb-630,1.000000000000000,8.507103896886070,25.521311690658202,nex-631
625,-65.668816968428303,18.347917785577408,PRVI625,PRVI,-65.664347614500002,18.352204992099999,-65.674022150699997,18.345053989800000,o,i,1,0,,609,wb-2161,1.000000000000000,3.533238705346870,10.599716116040600,nex-888
626,-66.098906259815976,18.410789745950069,PRVI626,PRVI,-66.098407549399994,18.417545604200001,-66.095469481600006,18.402104666400000,o,i,1,0,,622,wb-1282,1.000000000000000,3.950732713834370,11.852198141503100,nex-1283
627,-65.671059649183405,18.226806929196471,PRVI627,PRVI,-65.658954343900007,18.227205755500002,-65.672596214799995,18.226756621800000,o,i,1,0,,623,wb-3214,1.000000000000000,3.288236856676890,9.864710570030679,nex-1852
628,-65.803654850790679,18.122826469765812,PRVI628,PRVI,-65.803465586599998,18.122829589199998,-65.813015789500000,18.120856388400000,o,i,1,0,,624,wb-2320,1.000000000000000,3.115555555555560,9.346666666666669,nex-2321
629,-67.128237880173970,18.113950877930733,PRVI629,PRVI,-67.132848946099998,18.116306816200002,-67.124635421600004,18.110970147000000,o,i,1,0,,634,wb-3192,1.000000000000000,3.115555555555560,9.346666666666669,nex-2093
630,-66.968465285944148,18.453661234578362,PRVI630,PRVI,-66.965124950299995,18.455392468100001,-66.926044036199997,18.398036062399999,o,i,1,0,,641,wb-575,2.000000000000000,12.573871575776700,37.721614727330000,nex-576
631,-66.155427001954536,18.385226463730362,PRVI631,PRVI,-66.155774558199994,18.385501542800000,-66.156077766400003,18.373015656900002,o,i,1,0,,645,wb-2055,1.000000000000000,4.227578630498390,12.682735891495200,nex-726
632,-66.127731588142240,17.951511370253570,PRVI632,PRVI,-66.125912462200006,17.947757731500001,-66.127956509800001,17.957844097900001,o,i,1,0,,652,wb-2040,1.000000000000000,3.792766704826890,11.378300114480700,nex-2041
633,-66.154429026078674,18.388706926383577,PRVI633,PRVI,-66.155013425700005,18.388808973000000,-66.146856079399996,18.384554218800002,o,i,1,0,,657,wb-3153,1.000000000000000,3.115555555555560,9.346666666666669,nex-727
634,-66.162729726295765,18.398350038323656,PRVI634,PRVI,-66.158437643699997,18.401232709900000,-66.179081707199998,18.391655062000002,o,i,1,0,,664,wb-1065,1.000000000000000,5.618259698530670,16.854779095592001,nex-728
635,-66.060237870581204,17.973529381076105,PRVI635,PRVI,-66.059311729399994,17.962407471199999,-66.063808404100001,17.987220413900001,o,i,1,1,,672,wb-729,1.000000000000000,7.914438387408300,23.743315162224899,nex-730
636,-65.995299537943254,18.356858707763195,PRVI636,PRVI,-65.995284717600001,18.357419146600002,-65.995118965399996,18.354389008199998,o,i,1,0,,684,wb-1225,1.000000000000000,3.115555555555560,9.346666666666669,nex-1226
637,-66.350010504481133,18.429443726646696,PRVI637,PRVI,-66.350255618899993,18.430465103900001,-66.347154337600003,18.422893494499998,o,i,1,1,,630,wb-377,2.000000000000000,13.189972768951399,39.569918306854099,nex-378
638,-64.688598153282101,17.711005206924824,PRVI638,PRVI,-64.685358700699993,17.708018485299998,-64.690390835700001,17.716182620900000,o,i,1,0,,736,wb-5951,1.000000000000000,3.799602257518460,11.398806772555400,tnx-1000000696
639,-64.831247095477011,17.694906698385466,PRVI639,PRVI,-64.827998677699995,17.685470276200000,-64.831547878899997,17.695478279100001,o,i,1,0,,757,wb-5887,1.000000000000000,6.119654280975400,18.358962842926200,tnx-1000000670
640,-64.783457678628906,18.325966372250321,PRVI640,PRVI,-64.785180342700002,18.324594398500000,-64.775744340000003,18.335933202000000,o,i,1,0,,760,wb-5973,1.000000000000000,3.318044142635640,9.954132427906920,nex-5974
641,-64.680171588447990,17.713213918487611,PRVI641,PRVI,-64.680190499199995,17.713178220200000,-64.679914499099993,17.713536087000001,o,i,1,0,,762,wb-5930,1.000000000000000,3.115555555555560,9.346666666666669,nex-5931
642,-64.655411775832761,17.753268277209258,PRVI642,PRVI,-64.657754826300007,17.754362632799999,-64.651270490900004,17.753218499199999,o,i,1,0,,711,wb-5926,1.000000000000000,3.115555555555560,9.346666666666669,nex-5927
643,-64.889693040601287,17.748497675927069,PRVI643,PRVI,-64.891734698500002,17.749660094100001,-64.874779693299999,17.751986695100001,o,i,1,0,,714,wb-5975,1.000000000000000,3.115555555555560,9.346666666666669,tnx-1000000653
644,-64.699689618880768,17.713499931676552,PRVI644,PRVI,-64.697875904499995,17.706049284500001,-64.699787905199997,17.713893086799999,o,i,1,0,,721,wb-5924,1.000000000000000,3.756836574276040,11.270509722828100,tnx-1000000693
645,-64.838763139906916,17.694230943303467,PRVI645,PRVI,-64.840184681500006,17.690638210900001,-64.839435481600006,17.709336483100000,o,i,1,0,,731,wb-5888,1.000000000000000,4.537306319422550,13.611918958267600,nex-5889
646,-64.727837335924278,18.322300570115260,PRVI646,PRVI,-64.729071525300000,18.320911265100001,-64.725693924400005,18.327477200400001,o,i,1,0,,734,wb-5994,1.000000000000000,3.115555555555560,9.346666666666669,nex-5964
647,-64.684243658418040,17.745682430100146,PRVI647,PRVI,-64.686336501599996,17.745418496300001,-64.677531032199994,17.744402896200000,o,i,1,0,,738,wb-5895,1.000000000000000,3.115555555555560,9.346666666666669,nex-5896
648,-64.706661274897897,17.710649932448462,PRVI648,PRVI,-64.706587307299998,17.710517685700001,-64.706697307300004,17.710707219000000,o,i,1,0,,744,wb-5881,1.000000000000000,4.640574023285100,13.921722069855299,nex-5882
649,-64.620888432954757,17.755695372943137,PRVI649,PRVI,-64.622160282099998,17.759304501500001,-64.620417814700005,17.753691699800001,o,i,1,0,,750,wb-5902,1.000000000000000,4.115110009548190,12.345330028644600,tnx-1000000705
650,-64.881065681435985,18.325926223816225,PRVI650,PRVI,-64.877653171299997,18.323789063400000,-64.884772706899994,18.331864598999999,o,i,1,0,,753,wb-5893,1.000000000000000,5.943626459016010,17.830879377047999,nex-5894
651,-64.787853255423386,17.713941015865259,PRVI651,PRVI,-64.787161932100005,17.706938016599999,-64.788825066399994,17.733865024499998,o,i,1,0,,769,wb-5880,1.000000000000000,6.414751580119470,19.244254740358400,nex-5878
652,-64.878180365831156,17.763221970017923,PRVI652,PRVI,-64.881937495800003,17.764763232100002,-64.872176959300006,17.761377431300001,o,i,1,0,,716,wb-5939,1.000000000000000,4.334295659730800,13.002886979192400,tnx-1000000656
653,-64.720561124496271,18.348423166795783,PRVI653,PRVI,-64.720508923200001,18.348633073300000,-64.723530857499995,18.347189406199998,o,i,1,0,,761,wb-5952,1.000000000000000,4.194674927516890,12.584024782550699,nex-5953
654,-64.660561235412672,17.751880684446064,PRVI654,PRVI,-64.660404493800002,17.753172032399998,-64.660634027100002,17.751453298500000,o,i,1,0,,763,wb-5910,1.000000000000000,4.049921202965410,12.149763608896199,nex-5911
655,-64.871312415135833,17.710140085196826,PRVI655,PRVI,-64.872591958499996,17.709849082700000,-64.867368690299998,17.709987216199998,o,i,1,0,,766,wb-5942,1.000000000000000,3.115555555555560,9.346666666666669,nex-5906
656,-64.658868996407023,17.733864854579451,PRVI656,PRVI,-64.658397692700007,17.729597625400000,-64.659439693200000,17.736130027300000,o,i,1,0,,747,wb-5947,1.000000000000000,3.115555555555560,9.346666666666669,nex-5919
657,-64.898406898359610,18.317060629744333,PRVI657,PRVI,-64.897629777299997,18.315312193899999,-64.900506311599997,18.319283394999999,o,i,1,0,,752,wb-5937,1.000000000000000,3.115555555555560,9.346666666666669,nex-5938
658,-64.874869277894845,17.719312097175589,PRVI658,PRVI,-64.874868359399997,17.719266685400001,-64.865507556699995,17.727963821500001,o,i,1,0,,767,wb-5897,1.000000000000000,5.698293444573430,17.094880333720301,nex-5898
659,-64.757999175521491,18.323838096051361,PRVI659,PRVI,-64.758873267900000,18.321698664800000,-64.752221266000006,18.331929867900001,o,i,1,0,,706,wb-5915,1.000000000000000,3.204008873178530,9.612026619535580,nex-5916
660,-64.915758542922390,18.320781485677060,PRVI660,PRVI,-64.918053317000002,18.319720994899999,-64.910251114600001,18.323426396100000,o,i,1,0,,712,wb-5959,1.000000000000000,3.115555555555560,9.346666666666669,tnx-1000000636
661,-64.790181923057276,17.774622999352005,PRVI661,PRVI,-64.791356534700000,17.777490904000000,-64.790125334199999,17.774461903199999,o,i,1,0,,732,wb-5969,1.000000000000000,3.822579777905570,11.467739333716700,tnx-1000000671
662,-64.720613961465119,18.348642746165865,PRVI662,PRVI,-64.720508923200001,18.348633073300000,-64.729369125999995,18.352447607599998,o,i,1,0,,735,wb-5993,1.000000000000000,3.115555555555560,9.346666666666669,nex-5953
663,-64.711367317447696,18.315606010509043,PRVI663,PRVI,-64.712842920200004,18.314713196800000,-64.710751919800003,18.327386600600001,o,i,1,0,,709,wb-5967,1.000000000000000,3.115555555555560,9.346666666666669,nex-5968
664,-64.672665228817209,17.749648593208065,PRVI664,PRVI,-64.674643431400000,17.750372897999998,-64.669306896400002,17.748217430699999,o,i,1,0,,710,wb-5885,1.000000000000000,3.223939531820070,9.671818595460200,nex-5886
665,-64.871542891591162,17.708841305881606,PRVI665,PRVI,-64.872591958499996,17.709849082700000,-64.868437290499998,17.705895014900001,o,i,1,0,,741,wb-5905,1.000000000000000,3.430550765610720,10.291652296832201,nex-5906
666,-64.852428258357406,18.331397945558763,PRVI666,PRVI,-64.849433362699997,18.329392598900000,-64.852876563799995,18.331401999400001,o,i,1,0,,743,wb-5920,1.000000000000000,3.115555555555560,9.346666666666669,nex-5921
667,-64.706033407815482,18.312277695159537,PRVI667,PRVI,-64.703863517299993,18.308309061799999,-64.706499451599996,18.312681863000002,o,i,1,0,,746,wb-5932,1.000000000000000,3.115555555555560,9.346666666666669,nex-5933
668,-64.853454093431651,17.693129934798719,PRVI668,PRVI,-64.855198486199996,17.690369410599999,-64.854755486299993,17.706666282099999,o,i,1,0,,754,wb-5903,1.000000000000000,3.448459123365410,10.345377370096200,nex-5904
669,-64.664044246744538,17.727112834589718,PRVI669,PRVI,-64.660006543099996,17.725926482700000,-64.670409696400000,17.728321691500000,o,i,1,0,,756,wb-5899,1.000000000000000,3.133390742691060,9.400172228073179,nex-5900
670,-64.665621559587237,17.722469162721723,PRVI670,PRVI,-64.665407428099996,17.721878689699999,-64.672178630199994,17.724201023599999,o,i,1,0,,722,wb-5949,1.000000000000000,3.115555555555560,9.346666666666669,nex-5950
671,-64.731077294681370,18.322157014035042,PRVI671,PRVI,-64.729071525300000,18.320911265100001,-64.730855926100006,18.329403600900001,o,i,1,0,,727,wb-5963,1.000000000000000,3.115555555555560,9.346666666666669,nex-5964
672,-64.886304927530318,17.739283394013455,PRVI672,PRVI,-64.889754897600000,17.735313489900001,-64.885680896500006,17.739643091300000,o,i,1,0,,730,wb-5909,1.000000000000000,4.271575757923290,12.814727273769901,tnx-1000000658
673,-64.783112785926278,18.324775213905070,PRVI673,PRVI,-64.785180342700002,18.324594398500000,-64.776731740200006,18.327314066100001,o,i,1,0,,733,wb-5995,1.000000000000000,3.115555555555560,9.346666666666669,nex-5974
674,-64.912341319696111,18.363915624006893,PRVI674,PRVI,-64.912847982900004,18.365391875000000,-64.912363916000004,18.361784673999999,o,i,1,0,,751,wb-5935,1.000000000000000,4.608538990726950,13.825616972180899,tnx-1000000635
675,-64.795985321965020,17.708620890142015,PRVI675,PRVI,-64.787161932100005,17.706938016599999,-64.803868937399997,17.715162485400000,o,i,1,0,,758,wb-5877,1.000000000000000,7.096204635888350,21.288613907664999,nex-5878
676,-64.764110267574722,18.328190490099075,PRVI676,PRVI,-64.765095269800000,18.322834465000000,-64.764580536500006,18.329685800400000,o,i,1,0,,770,wb-5928,1.000000000000000,4.897957540785480,14.693872622356400,tnx-1000000645
677,-64.664665483125532,17.729833896217372,PRVI677,PRVI,-64.663748627700002,17.729326225299999,-64.668342695899995,17.734855026799998,o,i,1,0,,728,wb-5912,1.000000000000000,3.115555555555560,9.346666666666669,nex-5913
678,-64.710090800849741,17.742723737910239,PRVI678,PRVI,-64.707098241400004,17.746556629600001,-64.711789709399994,17.739286494100000,o,i,1,0,,745,wb-5966,1.000000000000000,3.931885977504820,11.795657932514500,tnx-1000000688
679,-64.887638221027032,18.318648210146819,PRVI679,PRVI,-64.885837307000003,18.318039661600000,-64.889116107999996,18.319188861899999,o,i,1,0,,701,wb-5907,1.000000000000000,3.115555555555560,9.346666666666669,nex-5908
680,-64.874833026223143,17.719277625262237,PRVI680,PRVI,-64.874868359399997,17.719266685400001,-64.863513089300000,17.721790019699998,o,i,1,0,,702,wb-5961,1.000000000000000,3.202110169912190,9.606330509736569,nex-5898
