OID_,hl_link,long,lat,start_DomL,end_DomLoc,multInt,FlowDir,flag,hf_id,poi_id,hl_uri,flowpath_id,order_,TopWdth,TopWdthCC,START_X,START_Y,END_X,END_Y
392,HI398,-157.813423157450217,21.292853792394080,o,i,0,1,,80000600001381.000000000000000,452,coastal-HI398,wb-2588,2.000000000000000,6.909558977550510,20.728676932651499,-157.800692402999999,21.326982721899999,-157.814810203000008,21.290788590900000
393,HI399,-157.812101560063638,21.289847190328761,o,i,0,1,,80000600000985.000000000000000,423,coastal-HI399,wb-2789,2.000000000000000,6.395153504603390,19.185460513810199,-157.793360204000010,21.300035590099998,-157.814810203000008,21.290788590900000
394,HI400,-157.783124029186155,21.278851098876377,o,i,0,1,,80000600000635.000000000000000,402,coastal-HI400,wb-2713,1.000000000000000,4.942864931547790,14.828594794643401,-157.775012537999999,21.304947122900000,-157.781564204000006,21.276170591400000
395,HI401,-157.780898884945742,21.277738501185624,o,i,0,1,,80000600000676.000000000000000,411,coastal-HI401,wb-3225,1.000000000000000,4.519926960766260,13.559780882298799,-157.775014338000005,21.287380190699999,-157.781564204000006,21.276170591400000
396,HI402,-157.773652396790851,21.277166438186534,o,i,0,1,,80000600000636.000000000000000,403,coastal-HI402,wb-2756,1.000000000000000,3.890760199659460,11.672280598978400,-157.769960405000006,21.285297390699998,-157.771507205000006,21.274178591399998
397,HI403,-157.760056186714934,21.276815418251434,o,i,0,1,,80000600001686.000000000000000,477,coastal-HI403,wb-2462,1.000000000000000,3.101676069975990,9.305028209927981,-157.764510938000001,21.294539590100001,-157.759651738999992,21.276049124499998
398,HI404,-157.753866592013082,21.285041885424896,o,i,0,1,,80000600000644.000000000000000,404,coastal-HI404,wb-2673,1.000000000000000,5.901199026104360,17.703597078313098,-157.755414538999986,21.292945123399999,-157.751668405999993,21.280258190800001
399,HI405,-157.721246020958745,21.288853547592730,o,i,0,1,,80000600000321.000000000000000,385,coastal-HI405,wb-2784,1.000000000000000,4.680588479613580,14.041765438840700,-157.721587007000011,21.289640189899998,-157.721551739999995,21.286919923399999
400,HI406,-157.689208496569364,21.297227046314084,o,i,0,1,,80000600000663.000000000000000,408,coastal-HI406,wb-2929,1.000000000000000,4.368491778888550,13.105475336665600,-157.682608340999991,21.314202587899999,-157.689727941000001,21.296527389100000
401,HI407,-157.693961983998463,21.289198752213458,o,i,0,1,,80000600001371.000000000000000,451,coastal-HI407,wb-2831,1.000000000000000,2.758538249183110,8.275614747549319,-157.681919741000002,21.293034789200000,-157.697138407000011,21.289523922899999
402,HI408,-157.699046214571382,21.327265924653037,o,i,0,1,,80000600002431.000000000000000,515,coastal-HI408,wb-2439,1.000000000000000,4.526435032058370,13.579305096175100,-157.704010606999987,21.318489721199999,-157.691120740000002,21.330415720400001
403,HI409,-157.720891767278800,21.341170227865309,o,i,0,1,,80000600000653.000000000000000,405,coastal-HI409,wb-2833,1.000000000000000,4.168922522671610,12.506767568014800,-157.725985138999988,21.336056387100001,-157.720701338999987,21.341320986700001
404,HI410,-157.707702834574263,21.334580028017342,o,i,0,1,,80000600000661.000000000000000,407,coastal-HI410,wb-2661,1.000000000000000,3.487230446129840,10.461691338389500,-157.712096739999993,21.331342787200001,-157.708752140000001,21.336684186900001
405,HI411,-157.727326803143853,21.343800594807632,o,i,0,1,,80000600000315.000000000000000,384,coastal-HI411,wb-3262,1.000000000000000,4.643849138215230,13.931547414645699,-157.736083138999987,21.338506120400002,-157.722764805999986,21.353540385999999
406,HI412,-157.762061367754910,21.382604029962867,o,i,0,1,,80000600000309.000000000000000,382,coastal-HI412,wb-2731,1.000000000000000,4.892644105113280,14.677932315339801,-157.762778403999988,21.382210118000000,-157.761779136999991,21.382838117999999
407,HI413,-157.769999451045720,21.399481804171817,o,i,1,1,,80000600000302.000000000000000,381,coastal-HI413,wb-2602,1.000000000000000,4.379521642697020,13.138564928091000,-157.772261337000003,21.395103917299998,-157.765966203000005,21.401736116900000
408,HI414,-157.759816533856394,21.381776909921932,o,i,0,1,,80000600000311.000000000000000,383,coastal-HI414,wb-2521,2.000000000000000,7.025200240021950,21.075600720065900,-157.759820803999986,21.381572184700001,-157.761779136999991,21.382838117999999
409,HI415,-157.790847613605536,21.405566727133319,o,i,0,1,,80000600001339.000000000000000,450,coastal-HI415,wb-2885,1.000000000000000,4.856146515066010,14.568439545198000,-157.790783935999997,21.401609117100001,-157.780989736000009,21.410780383100001
410,HI416,-157.799542877187605,21.411583257018762,o,i,0,1,,80000600000296.000000000000000,380,coastal-HI416,wb-2550,1.000000000000000,6.835307168055260,20.505921504165801,-157.800960401999987,21.410802716700001,-157.798443201999987,21.411743783300000
411,HI417,-157.794653080338634,21.418061380370919,o,i,0,1,,80000600001332.000000000000000,449,coastal-HI417,wb-2852,1.000000000000000,4.174869097723550,12.524607293170600,-157.816162001000009,21.411295583499999,-157.793625001999999,21.417766916200002
412,HI418,-157.836784464925728,21.454875082987144,o,i,0,1,,80000600002025.000000000000000,495,coastal-HI418,wb-2612,2.000000000000000,6.259253456072770,18.777760368218299,-157.835302332999987,21.452857381099999,-157.838082533000005,21.456191181000001
413,HI419,-157.844213206589643,21.454771889659852,o,i,0,1,,80000600000603.000000000000000,397,coastal-HI419,wb-2656,1.000000000000000,4.859975727481620,14.579927182444900,-157.857266998999989,21.448517381599999,-157.840678800000006,21.454437981100000
414,HI420,-157.849124555312216,21.458381453759383,o,i,0,1,,80000600000968.000000000000000,421,coastal-HI420,wb-2768,1.000000000000000,3.318572394912370,9.955717184737111,-157.854202933000010,21.455984981099999,-157.844520332999991,21.461354580700000
415,HI421,-157.849462246302636,21.468390529476135,o,i,0,1,,80000600002018.000000000000000,494,coastal-HI421,wb-2700,1.000000000000000,4.693914904215380,14.081744712646101,-157.850473999000002,21.468975913600001,-157.842502400000001,21.467836313599999
416,HI422,-157.854161069145277,21.487719636689899,o,i,0,1,,80000600000969.000000000000000,422,coastal-HI422,wb-2904,1.000000000000000,4.107324263219870,12.321972789659601,-157.860989598999993,21.488139112599999,-157.849898531999997,21.488734645699999
417,HI423,-157.854454011413651,21.508061104570583,o,i,0,1,,80000600002703.000000000000000,530,coastal-HI423,wb-2740,1.000000000000000,4.027842310568530,12.083526931705601,-157.859753597999998,21.509648711200001,-157.851479331999997,21.505453311400000
418,HI424,-157.846643663663997,21.543255060597669,o,i,0,1,,80000600001323.000000000000000,448,coastal-HI424,wb-2711,1.000000000000000,5.377814885695980,16.133444657087900,-157.847185332000009,21.535366709500000,-157.846343998999998,21.543709642300001
419,HI425,-157.878993242515918,21.551173466931111,o,i,0,1,,80000600000596.000000000000000,395,coastal-HI425,wb-2795,1.000000000000000,3.458617056182180,10.375851168546500,-157.880232196999998,21.549756908900001,-157.878548996999996,21.551139508799999
420,HI426,-157.877214731148285,21.548521857015587,o,i,0,1,,80000600001303.000000000000000,444,coastal-HI426,wb-2514,2.000000000000000,7.236858016430950,21.710574049292902,-157.879659196999995,21.542229109400001,-157.878548996999996,21.551139508799999
421,HI427,-157.903753552952963,21.596869460474188,o,i,0,1,,80000600001286.000000000000000,442,coastal-HI427,wb-2556,1.000000000000000,5.383627586964940,16.150882760894799,-157.904085595999987,21.590655506600001,-157.898027796000008,21.597623039399998
422,HI428,-157.907369928411583,21.605231225403742,o,i,0,1,,80000600002676.000000000000000,526,coastal-HI428,wb-2813,1.000000000000000,3.364261008443140,10.092783025329400,-157.908042528999999,21.604864639100001,-157.907093529000008,21.607292838900001
423,HI429,-157.912296450069306,21.609436405427502,o,i,0,1,,80000600002321.000000000000000,511,coastal-HI429,wb-2748,1.000000000000000,4.734898480707720,14.204695442123199,-157.915319595000000,21.608633838900001,-157.910301594999993,21.610532038799999
424,HI430,-157.922562293227628,21.625050596316612,o,i,0,1,,80000600001594.000000000000000,468,coastal-HI430,wb-2465,1.000000000000000,2.869838290210490,8.609514870631470,-157.931631594999999,21.609210839100001,-157.920792994999999,21.626521037900002
425,HI431,-157.922885342087795,21.628238549838578,o,i,0,1,,80000600002324.000000000000000,512,coastal-HI431,wb-2841,1.000000000000000,2.755844037157660,8.267532111472979,-157.926694594999987,21.625553237999998,-157.921169528000007,21.628283304400000
426,HI432,-157.939787739290011,21.645767764940306,o,i,0,1,,80000600001573.000000000000000,464,coastal-HI432,wb-3110,1.000000000000000,2.557515343753360,7.672546031260070,-157.941315793999991,21.643062103700000,-157.938381593999992,21.647869303400000
427,HI433,-157.940095501878375,21.648706989899214,o,i,0,1,,80000600000907.000000000000000,417,coastal-HI433,wb-3194,1.000000000000000,3.221248054385900,9.663744163157711,-157.953355527000014,21.644214237100002,-157.939176793999991,21.648073236700000
428,HI434,-157.941536286361952,21.646811392183569,o,i,0,1,,80000600001576.000000000000000,465,coastal-HI434,wb-2605,1.000000000000000,5.451487145435370,16.354461436306099,-157.942958793999992,21.645468903600001,-157.939176793999991,21.648073236700000
429,HI435,-158.021225586903881,21.689400840286186,o,i,0,1,,80000600002232.000000000000000,507,coastal-HI435,wb-3021,1.000000000000000,3.261098236841400,9.783294710524199,-158.010758791000001,21.666439636300002,-158.021679323000001,21.691151634800001
430,HI436,-158.019712734212817,21.690999459542319,o,i,0,1,,80000600001712.000000000000000,481,coastal-HI436,wb-2822,1.000000000000000,4.259673025172980,12.779019075518899,-158.002290125000002,21.655626036899999,-158.021679323000001,21.691151634800001
431,HI437,-158.033188581768599,21.678690408746537,o,i,0,1,,80000600001040.000000000000000,428,coastal-HI437,wb-2783,1.000000000000000,5.043798443390710,15.131395330172101,-157.995464524999988,21.637839904600000,-158.034545189999989,21.681332902200001
432,HI438,-158.041419273852597,21.671834624735080,o,i,0,1,,80000600001167.000000000000000,435,coastal-HI438,wb-2676,1.000000000000000,5.754504741676830,17.263514225030502,-158.040434589999990,21.671367036199999,-158.042048322999989,21.673410636100002
433,HI439,-158.057753609201711,21.657687735193417,o,i,0,1,,80000600000141.000000000000000,374,coastal-HI439,wb-2944,1.000000000000000,3.929119103029550,11.787357309088600,-158.042220990000004,21.649300837700000,-158.058931188999992,21.658352703900000
434,HI440,-158.063728429808691,21.642992443458972,o,i,0,1,,80000600000788.000000000000000,414,coastal-HI440,wb-2723,1.000000000000000,3.782851358785020,11.348554076355100,-158.047436922999992,21.640006305000000,-158.063899988999992,21.642873105000000
435,HI441,-158.073042242719566,21.627712117201010,o,i,0,1,,80000600001829.000000000000000,486,coastal-HI441,wb-2860,1.000000000000000,4.688522110889760,14.065566332669301,-158.047776989999988,21.617432439700000,-158.073938722000008,21.628677039300001
436,HI442,-158.080348890954809,21.622042521000701,o,i,0,1,,80000600002081.000000000000000,499,coastal-HI442,wb-2698,1.000000000000000,5.278793955020530,15.836381865061600,-158.052537589999986,21.610417506899999,-158.081570188999990,21.622950639700001
437,HI443,-158.084848421740617,21.616410661095426,o,i,0,1,,80000600000666.000000000000000,409,coastal-HI443,wb-2918,1.000000000000000,5.224102553611120,15.672307660833400,-158.058593589999987,21.601767240800001,-158.087189187999996,21.617388706800000
438,HI444,-158.091214375499078,21.603660904678105,o,i,0,1,,80000600001457.000000000000000,461,coastal-HI444,wb-2608,1.000000000000000,3.259765706458280,9.779297119374849,-158.081630921999988,21.598107907999999,-158.093231722000013,21.605361107600000
439,HI445,-158.101547378060644,21.575330185028296,o,i,0,1,,80000600001785.000000000000000,485,coastal-HI445,wb-2547,2.000000000000000,9.362867468049769,28.088602404149299,-158.100679321999991,21.574675042999999,-158.102575387999991,21.578447242799999
440,HI446,-158.101320707120323,21.580770449725517,o,i,0,1,,80000600002153.000000000000000,505,coastal-HI446,wb-2623,1.000000000000000,7.152620508921210,21.457861526763601,-158.077181123000003,21.576778442599998,-158.105283987999996,21.580181842700000
441,HI447,-158.120336068413081,21.558728745785061,o,i,0,1,,80000600001440.000000000000000,459,coastal-HI447,wb-2506,2.000000000000000,12.599218074650000,37.797654223949998,-158.120946787999998,21.555358711099998,-158.120989587999986,21.562788044000001
442,HI448,-158.109737553688745,21.564915466814583,o,i,0,1,,80000600000741.000000000000000,413,coastal-HI448,wb-2567,2.000000000000000,9.675051021096881,29.025153063290599,-158.109238787999999,21.564612643699999,-158.117216721000005,21.567073243700001
443,HI449,-157.834291394010933,21.302730609561003,o,i,0,1,,80000600000610.000000000000000,400,coastal-HI449,wb-2629,1.000000000000000,5.109550658846950,15.328651976540900,-157.833924134999990,21.303940990299999,-157.835981002000011,21.300961723899999
444,HI450,-158.213152353203668,21.475269179990637,o,i,0,1,,80000600001052.000000000000000,431,coastal-HI450,wb-2572,2.000000000000000,7.011844470550360,21.035533411651102,-158.210766118999999,21.475978917199999,-158.219244917999987,21.476259917200000
445,HI451,-158.015540083130276,21.389156629042244,o,i,0,1,,80000600001856.000000000000000,487,coastal-HI451,wb-2526,3.000000000000000,12.996826689458100,38.990480068374403,-158.017631926999996,21.395223320100001,-158.014389526999992,21.388477987200002
446,HI452,-157.924443501768224,21.631284283543902,o,i,0,1,,80000600001595.000000000000000,469,coastal-HI452,wb-2620,1.000000000000000,4.939597100859430,14.818791302578299,-157.925232727999997,21.630558637699998,-157.920814795000013,21.632633704200000
447,HI453,-157.927817673786024,21.637396577243681,o,i,0,1,,80000600001598.000000000000000,470,coastal-HI453,wb-2691,1.000000000000000,4.589040667219290,13.767122001657899,-157.928482328000001,21.636996904000000,-157.920425795000000,21.633459637400001
448,HI454,-157.947530998321099,21.661899384317937,o,i,0,1,,80000600000547.000000000000000,393,coastal-HI454,wb-2581,1.000000000000000,6.660430581602860,19.981291744808601,-157.950014192999987,21.659820636100001,-157.943480327000003,21.665233235700001
449,HI455,-157.890500291112716,21.575783916757693,o,i,0,1,,80000600001289.000000000000000,443,coastal-HI455,wb-2716,1.000000000000000,3.138162301021190,9.414486903063571,-157.893350529999992,21.575404240800001,-157.889788729999992,21.575796440700000
450,HI456,-158.168019140935940,21.568939773363535,o,i,1,1,,80000600002466.000000000000000,519,coastal-HI456,wb-2598,1.000000000000000,7.374826388622930,22.124479165868799,-158.161268986000010,21.566945844100001,-158.167950518999987,21.569376444100001
451,HI457,-158.181122040604066,21.447433024699848,o,i,0,1,,80000600000014.000000000000000,370,coastal-HI457,wb-2562,1.000000000000000,6.790141555907060,20.370424667721199,-158.180258987000002,21.447480185300002,-158.184794186999994,21.449381118600002
452,HI458,-158.155701510379316,21.446686220468248,o,i,1,1,,80000600001741.000000000000000,484,coastal-HI458,wb-2573,1.000000000000000,5.821904942066420,17.465714826199299,-158.152554788000003,21.453089584699999,-158.161020121000007,21.438123585700001
453,HI459,-158.032576393204835,21.371915630108592,o,i,0,1,,80000600001157.000000000000000,434,coastal-HI459,wb-2501,2.000000000000000,8.768418617778829,26.305255853336501,-158.034025326999995,21.375002121600001,-158.025017327000000,21.363092188900001
454,HI460,-157.949505887426341,21.671960500007337,o,i,0,1,,80000600001713.000000000000000,482,coastal-HI460,wb-2817,1.000000000000000,4.439108199972700,13.317324599918100,-157.984097192000007,21.642627304200001,-157.948180726999993,21.671897101999999
455,HI461,-158.095022417613848,21.592464581767238,o,i,0,1,,80000600001442.000000000000000,460,coastal-HI461,wb-2532,2.000000000000000,9.677468458590260,29.032405375770800,-158.093137321999990,21.592975641799999,-158.103315121000009,21.593536841799999
456,HI462,-158.023556556863412,21.380968480483279,o,i,0,1,,80000600000466.000000000000000,391,coastal-HI462,wb-2807,1.000000000000000,5.118086998721030,15.354260996163100,-158.025011194000001,21.381643387699999,-158.020224393999996,21.378017921200001
457,HI463,-158.167241759148197,21.439779684561433,o,i,1,1,,80000600001401.000000000000000,456,coastal-HI463,wb-3129,1.000000000000000,4.309806595207860,12.929419785623599,-158.152848121000005,21.455143984500001,-158.166944121000000,21.436489719200001
458,HI464,-157.852486999300822,21.494269690471477,o,i,0,1,,80000600000604.000000000000000,398,coastal-HI464,wb-2564,1.000000000000000,5.436533322202420,16.309599966607301,-157.866180598000000,21.497092645399999,-157.849898531999997,21.488734645699999
459,HI465,-157.736392658908329,21.370714385169300,o,i,0,1,,80000600002749.000000000000000,534,coastal-HI465,wb-2510,1.000000000000000,4.044893280747440,12.134679842242299,-157.736127605000007,21.366474918700000,-157.738224604999999,21.375001784799998
460,HI466,-158.129088789808009,21.358354009074478,o,i,0,1,,80000600001426.000000000000000,458,coastal-HI466,wb-3125,1.000000000000000,2.813588955007210,8.440766865021640,-158.119655789999996,21.366049789800002,-158.129419589999998,21.358420190400000
461,HI467,-157.883950076499190,21.343008007010891,o,i,0,1,,80000600002358.000000000000000,513,coastal-HI467,wb-2998,1.000000000000000,3.206585535564860,9.619756606694590,-157.880306399999995,21.343972321700001,-157.885055533000013,21.342484321899999
462,HI468,-157.787399954045071,21.276375040971374,o,i,0,1,,80000600002035.000000000000000,496,coastal-HI468,wb-2448,1.000000000000000,5.071838001553920,15.215514004661800,-157.787768403999991,21.276662724800001,-157.778771404999986,21.266978725300000
463,HI469,-157.889832925388049,21.581844541006205,o,i,0,1,,80000600001644.000000000000000,473,coastal-HI469,wb-2718,1.000000000000000,2.841856097113740,8.525568291341219,-157.890261729999992,21.581743640399999,-157.887441596999992,21.582339106999999
464,HI470,-157.875866729728415,21.560191137291987,o,i,0,1,,80000600001642.000000000000000,472,coastal-HI470,wb-2464,1.000000000000000,2.017633282264230,6.052899846792700,-157.881142530000005,21.563496308100000,-157.875590331000012,21.559995241599999
465,HI471,-157.876732158405957,21.556714994824588,o,i,0,1,,80000600002692.000000000000000,528,coastal-HI471,wb-2811,1.000000000000000,2.857733606114500,8.573200818343500,-157.879827131000013,21.553898241999999,-157.876195931000012,21.557153641700001
466,HI472,-157.873702654446220,21.549894773925391,o,i,0,1,,80000600001305.000000000000000,445,coastal-HI472,wb-2905,1.000000000000000,2.468828455404470,7.406485366213400,-157.868452330999986,21.544180909100000,-157.875105931000007,21.553100708700001
467,HI473,-157.842166386784243,21.537961022197685,o,i,0,1,,80000600001659.000000000000000,474,coastal-HI473,wb-2463,1.000000000000000,1.604010604617430,4.812031813852280,-157.842635599000005,21.537833909300002,-157.840805132000014,21.538302109200000
468,HI474,-157.993560256244962,21.693484918277846,o,i,0,1,,80000600000504.000000000000000,392,coastal-HI474,wb-2796,1.000000000000000,5.624557361252430,16.873672083757299,-157.992900990999999,21.690971634499999,-157.990163391000010,21.704833033600000
469,HI476,-157.765037595058203,21.416096328780483,o,i,0,1,,80000600002735.000000000000000,531,coastal-HI476,wb-2430,1.000000000000000,2.748510635634500,8.245531906903500,-157.759414536999998,21.417437715799998,-157.766371337000010,21.416642782600000
470,HI477,-157.749127061631356,21.391360602778182,o,i,0,1,,80000600001024.000000000000000,425,coastal-HI477,wb-3176,1.000000000000000,2.034839585187260,6.104518755561790,-157.748687203999992,21.389912117400002,-157.751046537000008,21.396001983700000
471,HI478,-157.728613115903102,21.380651193223013,o,i,0,1,,80000600001701.000000000000000,479,coastal-HI478,wb-3094,1.000000000000000,1.462491980022810,4.387475940068440,-157.727154737999996,21.380454784400001,-157.730041537999995,21.380035984399999
472,HI479,-157.710638533755173,21.383231363368765,o,i,0,1,,80000600002436.000000000000000,516,coastal-HI479,wb-2438,1.000000000000000,2.386133825408790,7.158401476226370,-157.717359805999990,21.379733917599999,-157.709334538999997,21.383792383999999
473,HI480,-157.728656907651327,21.378773990781539,o,i,0,1,,80000600002750.000000000000000,535,coastal-HI480,wb-2802,1.000000000000000,3.291730593071380,9.875191779214131,-157.727536737999998,21.378417184500002,-157.730041537999995,21.380035984399999
474,HI481,-157.725936224892877,21.357374445406322,o,i,0,1,,80000600000654.000000000000000,406,coastal-HI481,wb-2595,1.000000000000000,2.797477855514660,8.392433566543991,-157.726098005000011,21.357482985800001,-157.725874605000001,21.357317919100002
475,HI482,-157.724258703236529,21.286777668031586,o,i,0,1,,80000600002742.000000000000000,533,coastal-HI482,wb-2952,1.000000000000000,2.017315835532730,6.051947506598180,-157.724859605999995,21.286693923400001,-157.721551739999995,21.286919923399999
476,HI483,-157.698795534531200,21.278074073640354,o,i,0,1,,80000600002071.000000000000000,498,coastal-HI483,wb-2931,1.000000000000000,2.714628977958960,8.143886933876869,-157.696458207999996,21.277607190299999,-157.704084007000006,21.280377723600001
477,HI484,-157.707088303533254,21.271386330925274,o,i,0,1,,80000600002752.000000000000000,536,coastal-HI484,wb-2428,1.000000000000000,2.214661364901920,6.643984094705770,-157.703838007000002,21.270135190900000,-157.708878607000003,21.271242324199999
478,HI485,-157.927056697943442,21.363024201246255,o,i,0,1,,80000600001248.000000000000000,440,coastal-HI485,wb-2938,1.000000000000000,2.512716234861500,7.538148704584500,-157.926621931000000,21.362234321100001,-157.932294530999997,21.364333787700001
479,HI486,-158.141374503164769,21.384527638823705,o,i,0,1,,80000600002113.000000000000000,502,coastal-HI486,wb-2925,1.000000000000000,3.485762744857990,10.457288234573999,-158.128783989999988,21.392411521600000,-158.144886589000009,21.381953922400001
480,HI487,-158.029966565868364,21.683342538107929,o,i,0,1,,80000600001515.000000000000000,463,coastal-HI487,wb-2467,1.000000000000000,2.904167197682530,8.712501593047589,-158.026226390000005,21.679716302199999,-158.031462589999990,21.684156902000002
481,HI488,-157.998811077033423,21.394953473312320,o,i,0,1,,80000600002239.000000000000000,508,coastal-HI488,wb-2727,1.000000000000000,4.847066997307090,14.541200991921301,-157.999255795000010,21.396076319900001,-158.000300995000003,21.389649186900002
482,HI489,-157.983324383659379,21.390865517276698,o,i,0,1,,80000600000844.000000000000000,416,coastal-HI489,wb-2484,1.000000000000000,2.328882869950670,6.986648609852020,-157.982266729000003,21.391453120000001,-157.984141994999987,21.388319320200001
483,HI490,-158.062958397693421,21.640795032027647,o,i,0,1,,80000600002205.000000000000000,506,coastal-HI490,wb-2544,2.000000000000000,9.120798323351140,27.362394970053401,-158.060244522999994,21.638457305199999,-158.063543388999989,21.640628038399999
484,HI491,-157.709596456965841,21.336546173127331,o,i,0,1,,80000600000324.000000000000000,386,coastal-HI491,wb-3261,1.000000000000000,1.014029050906940,3.042087152720810,-157.709886540000014,21.336557520200000,-157.708752140000001,21.336684186900001
485,HI492,-157.916123725437188,21.616714969672437,o,i,0,1,,80000600002083.000000000000000,500,coastal-HI492,wb-2850,1.000000000000000,5.431395974658550,16.294187923975699,-157.934423395000010,21.581269240899999,-157.913537995000013,21.617190905000001
486,HI493,-157.877334726867957,21.336006107311920,o,i,0,1,,80000600001627.000000000000000,471,coastal-HI493,wb-2635,1.000000000000000,6.980010405876570,20.940031217629699,-157.868279534000010,21.343159521699999,-157.885258800000003,21.334471522400001
487,HI494,-158.001369296312816,21.694225233696795,o,i,0,1,,80000600002594.000000000000000,521,coastal-HI494,wb-2742,1.000000000000000,4.582644595291640,13.747933785874899,-158.001262790999988,21.693442701100000,-158.010644390000010,21.696056101100002
488,HI495,-158.129251331685140,21.358685278404298,o,i,0,1,,80000600000030.000000000000000,373,coastal-HI495,wb-2863,1.000000000000000,2.538719879683760,7.616159639051270,-158.119245189999987,21.371155122800001,-158.129419589999998,21.358420190400000
489,HI496,-158.193277341658842,21.572186780230908,o,i,0,1,,80000600001058.000000000000000,432,coastal-HI496,wb-2896,1.000000000000000,4.497116363111160,13.491349089333500,-158.192990517999988,21.571485444200000,-158.192489384999988,21.575670910600000
490,HI497,-157.937312771578206,21.643741845641081,o,i,0,1,,80000600002641.000000000000000,523,coastal-HI497,wb-2735,1.000000000000000,4.582971393637780,13.748914180913300,-157.936951794000009,21.639250703900000,-157.938110794000011,21.647285503399999
491,HI498,-157.812869834886129,21.436988324500845,o,i,0,1,,80000600000623.000000000000000,401,coastal-HI498,wb-2614,1.000000000000000,6.007332101603800,18.021996304811399,-157.813599334000003,21.436532981900001,-157.812128734999988,21.437270581800000
492,HI499,-157.695729133532041,21.295950756856460,o,i,0,1,,80000600000326.000000000000000,387,coastal-HI499,wb-2644,1.000000000000000,4.185593342306080,12.556780026918300,-157.695127207000013,21.301412588900000,-157.693796940999988,21.294536589300002
493,HI500,-157.708349988754691,21.289965870000895,o,i,0,1,,80000600002429.000000000000000,514,coastal-HI500,wb-2724,1.000000000000000,4.537775850796590,13.613327552389800,-157.708725006999998,21.293192122899999,-157.709907539999989,21.286133190000001
494,HI501,-157.715415176561919,21.291038793392737,o,i,0,1,,80000600001031.000000000000000,427,coastal-HI501,wb-2671,1.000000000000000,3.858684242268110,11.576052726804299,-157.715729006999993,21.291969723000001,-157.717731340000000,21.286326523400000
495,HI502,-157.968606048719806,21.394261059729864,o,i,0,1,,80000600001901.000000000000000,489,coastal-HI502,wb-2651,1.000000000000000,5.757958826528690,17.273876479586100,-157.968224795999987,21.395920319500000,-157.968730528999998,21.393155719700001
496,HI503,-159.762209962960640,22.041937724301548,o,i,0,1,,80000700000029.000000000000000,538,coastal-HI503,wb-3426,1.000000000000000,6.991712035886460,20.975136107659399,-159.758569044000012,22.042240493400001,-159.767051710000004,22.042569026799999
497,HI504,-159.756229970993303,22.030813207766027,o,i,0,1,,80000700001172.000000000000000,562,coastal-HI504,wb-3565,1.000000000000000,5.885922302273340,17.657766906820001,-159.755460043999989,22.032273227400001,-159.758625109999997,22.028346227699998
498,HI505,-159.399627709524196,21.943876003330725,o,i,0,1,,80000700002110.000000000000000,576,coastal-HI505,wb-3355,2.000000000000000,9.538029423758161,28.614088271274500,-159.416685661000002,21.950820430400000,-159.397369927999989,21.943176230700001
499,HI506,-159.334715877429119,22.080379216521777,o,i,1,1,,80000700001659.000000000000000,572,coastal-HI506,wb-3529,1.000000000000000,4.627489600657010,13.882468801970999,-159.341990530000004,22.083066620299999,-159.333387662999996,22.077785620600000
500,HI507,-159.314830692673695,22.160925784681371,o,i,1,1,,80000700003326.000000000000000,597,coastal-HI507,wb-3310,1.000000000000000,4.243588770120210,12.730766310360600,-159.336273263000010,22.152807081999999,-159.309341264000011,22.160859214500000
501,HI508,-159.647795966927958,21.945487352882715,o,i,0,1,,80000700000671.000000000000000,554,coastal-HI508,wb-3510,1.000000000000000,7.097506635137630,21.292519905412899,-159.633329916999998,21.965824497900002,-159.652344115999995,21.941175033099999
502,HI509,-159.641981316021628,21.945503320923734,o,i,1,1,,80000700002345.000000000000000,583,coastal-HI509,wb-3484,1.000000000000000,6.591431191695610,19.774293575086801,-159.631408316999995,21.952365232100000,-159.649350449999986,21.938460833299999
503,HI510,-159.640707567290320,21.932421761322956,o,i,1,1,,80000700000111.000000000000000,541,coastal-HI510,wb-3487,1.000000000000000,7.424987418795270,22.274962256385798,-159.613873917999996,21.941303432800002,-159.643828716999991,21.930041700499999
504,HI511,-159.634112672860965,21.922504503923061,o,i,0,1,,80000700002904.000000000000000,590,coastal-HI511,wb-3313,1.000000000000000,3.079397206807530,9.238191620422599,-159.621823250999995,21.925926434000001,-159.637894517000007,21.921429834400001
505,HI512,-159.572486199496637,21.917284120411850,o,i,0,1,,80000700002413.000000000000000,584,coastal-HI512,wb-3411,2.000000000000000,10.281509565604599,30.844528696813899,-159.564931121000001,21.921898633800001,-159.578819519999996,21.916796234200000
506,HI513,-159.583059642273867,21.917539770124815,o,i,0,1,,80000700001307.000000000000000,563,coastal-HI513,wb-3415,1.000000000000000,5.606958805652990,16.820876416958999,-159.583587453000007,21.923910700400000,-159.582714852999999,21.917125634300000
507,HI514,-159.574689048048953,21.898099548679848,o,i,1,1,,80000700001137.000000000000000,561,coastal-HI514,wb-3569,1.000000000000000,6.916541937488190,20.749625812464600,-159.536999522000002,21.947968098299999,-159.575181721000007,21.897457902300001
508,HI515,-159.503174947614184,21.890320989966476,o,i,0,1,,80000700003614.000000000000000,600,coastal-HI515,wb-3573,1.000000000000000,7.279209643349820,21.837628930049501,-159.502177456999988,21.892714901900000,-159.503138323999991,21.888648502199999
